Time, Roll, Pitch, Yaw
6.503,0.432,0.0115,-0.73
6.506,0.434,0.00998,-0.73
6.509,0.436,0.00851,-0.73
6.512,0.438,0.00702,-0.731
6.515,0.439,0.0055,-0.731
6.518,0.441,0.00399,-0.731
6.521,0.443,0.00254,-0.732
6.524,0.445,0.00102,-0.732
6.527,0.447,-0.000552,-0.733
6.53,0.448,-0.00202,-0.733
6.533,0.45,-0.00354,-0.733
6.536,0.452,-0.00505,-0.734
6.539,0.454,-0.00652,-0.734
6.542,0.456,-0.00794,-0.735
6.545,0.458,-0.00949,-0.735
6.548,0.459,-0.011,-0.735
6.551,0.461,-0.0126,-0.736
6.554,0.463,-0.0141,-0.736
6.557,0.465,-0.0156,-0.737
6.56,0.467,-0.0171,-0.737
6.563,0.469,-0.0186,-0.737
6.566,0.471,-0.0201,-0.738
6.569,0.473,-0.0216,-0.738
6.572,0.476,-0.0231,-0.739
6.575,0.478,-0.0246,-0.739
6.578,0.48,-0.0261,-0.739
6.581,0.482,-0.0275,-0.74
6.584,0.484,-0.0289,-0.74
6.587,0.486,-0.0303,-0.74
6.59,0.488,-0.0317,-0.741
6.593,0.49,-0.0331,-0.741
6.596,0.491,-0.0345,-0.741
6.599,0.493,-0.0359,-0.741
6.602,0.495,-0.0372,-0.742
6.605,0.497,-0.0386,-0.742
6.608,0.499,-0.0398,-0.742
6.611,0.501,-0.0411,-0.742
6.614,0.502,-0.0424,-0.743
6.617,0.504,-0.0437,-0.743
6.62,0.505,-0.0449,-0.743
6.623,0.507,-0.0462,-0.743
6.626,0.508,-0.0473,-0.743
6.629,0.51,-0.0485,-0.743
6.632,0.511,-0.0496,-0.743
6.635,0.513,-0.0508,-0.743
6.638,0.514,-0.0519,-0.743
6.641,0.515,-0.0529,-0.743
6.644,0.516,-0.054,-0.743
6.647,0.517,-0.0551,-0.743
6.65,0.518,-0.0561,-0.743
6.653,0.517,-0.0567,-0.743
6.656,0.515,-0.0571,-0.743
6.659,0.513,-0.0576,-0.743
6.662,0.512,-0.0583,-0.743
6.665,0.511,-0.059,-0.743
6.668,0.51,-0.0597,-0.743
6.671,0.509,-0.0605,-0.743
6.674,0.509,-0.0612,-0.743
6.677,0.508,-0.062,-0.742
6.68,0.508,-0.0628,-0.742
6.683,0.507,-0.0636,-0.742
6.686,0.507,-0.0644,-0.742
6.689,0.507,-0.0653,-0.742
6.692,0.507,-0.0661,-0.742
6.695,0.507,-0.067,-0.741
6.698,0.506,-0.0678,-0.741
6.701,0.506,-0.0685,-0.741
6.704,0.506,-0.0693,-0.741
6.707,0.506,-0.0702,-0.74
6.71,0.506,-0.071,-0.74
6.713,0.506,-0.0718,-0.74
6.716,0.506,-0.0725,-0.74
6.719,0.506,-0.0734,-0.74
6.722,0.507,-0.0742,-0.74
6.725,0.507,-0.0751,-0.739
6.728,0.507,-0.0759,-0.739
6.731,0.508,-0.0768,-0.739
6.734,0.508,-0.0776,-0.739
6.737,0.508,-0.0784,-0.738
6.74,0.508,-0.0792,-0.738
6.743,0.509,-0.08,-0.738
6.746,0.509,-0.0808,-0.737
6.749,0.509,-0.0815,-0.737
6.752,0.51,-0.0822,-0.737
6.755,0.51,-0.083,-0.736
6.758,0.51,-0.0837,-0.736
6.761,0.51,-0.0845,-0.736
6.764,0.511,-0.0852,-0.735
6.767,0.511,-0.0859,-0.735
6.77,0.511,-0.0866,-0.735
6.773,0.511,-0.0873,-0.734
6.776,0.511,-0.088,-0.734
6.779,0.511,-0.0886,-0.733
6.782,0.511,-0.0892,-0.733
6.785,0.511,-0.0898,-0.733
6.788,0.511,-0.0903,-0.732
6.791,0.511,-0.0909,-0.732
6.794,0.511,-0.0915,-0.731
6.797,0.511,-0.092,-0.731
6.8,0.511,-0.0926,-0.73
6.803,0.51,-0.0931,-0.73
6.806,0.51,-0.0936,-0.729
6.809,0.51,-0.0941,-0.728
6.812,0.509,-0.0946,-0.728
6.815,0.509,-0.095,-0.727
6.818,0.508,-0.0954,-0.727
6.821,0.508,-0.0959,-0.726
6.824,0.507,-0.0963,-0.725
6.827,0.507,-0.0967,-0.725
6.83,0.506,-0.0971,-0.724
6.833,0.505,-0.0974,-0.723
6.836,0.504,-0.0977,-0.723
6.839,0.504,-0.098,-0.722
6.842,0.503,-0.0983,-0.721
6.845,0.502,-0.0987,-0.721
6.848,0.501,-0.0989,-0.72
6.851,0.5,-0.0992,-0.719
6.854,0.499,-0.0994,-0.719
6.857,0.498,-0.0997,-0.718
6.86,0.497,-0.0999,-0.717
6.863,0.496,-0.1,-0.716
6.866,0.494,-0.0999,-0.716
6.869,0.492,-0.0996,-0.715
6.872,0.49,-0.0993,-0.714
6.875,0.488,-0.0989,-0.713
6.878,0.486,-0.0986,-0.713
6.881,0.483,-0.0982,-0.712
6.884,0.481,-0.0979,-0.711
6.887,0.479,-0.0977,-0.71
6.89,0.477,-0.0975,-0.71
6.893,0.474,-0.0973,-0.709
6.896,0.472,-0.0971,-0.708
6.899,0.47,-0.0969,-0.707
6.902,0.468,-0.0967,-0.706
6.905,0.466,-0.0966,-0.706
6.908,0.464,-0.0964,-0.705
6.911,0.462,-0.0963,-0.704
6.914,0.461,-0.0961,-0.703
6.917,0.459,-0.0959,-0.703
6.92,0.457,-0.0957,-0.702
6.923,0.455,-0.0955,-0.701
6.926,0.454,-0.0954,-0.7
6.929,0.452,-0.0952,-0.699
6.932,0.45,-0.0951,-0.699
6.935,0.449,-0.095,-0.698
6.938,0.447,-0.0948,-0.697
6.941,0.445,-0.0945,-0.696
6.944,0.444,-0.0944,-0.695
6.947,0.442,-0.0941,-0.695
6.95,0.441,-0.094,-0.694
6.953,0.44,-0.0938,-0.693
6.956,0.439,-0.0936,-0.692
6.959,0.439,-0.0935,-0.692
6.962,0.438,-0.0933,-0.691
6.965,0.437,-0.0931,-0.69
6.968,0.437,-0.0929,-0.689
6.971,0.436,-0.0928,-0.688
6.974,0.435,-0.0926,-0.688
6.977,0.435,-0.0924,-0.687
6.98,0.434,-0.0923,-0.686
6.983,0.433,-0.0921,-0.685
6.986,0.432,-0.0919,-0.685
6.989,0.432,-0.0916,-0.684
6.992,0.431,-0.0914,-0.683
6.995,0.43,-0.0912,-0.683
6.998,0.429,-0.0909,-0.682
7.001,0.429,-0.0907,-0.681
7.004,0.428,-0.0905,-0.68
7.007,0.427,-0.0903,-0.68
7.01,0.426,-0.09,-0.679
7.013,0.426,-0.0898,-0.678
7.016,0.425,-0.0895,-0.678
7.019,0.424,-0.0893,-0.677
7.022,0.423,-0.089,-0.676
7.025,0.423,-0.0888,-0.676
7.028,0.422,-0.0885,-0.675
7.031,0.421,-0.0882,-0.675
7.034,0.42,-0.0879,-0.674
7.037,0.42,-0.0876,-0.673
7.04,0.419,-0.0873,-0.673
7.043,0.418,-0.0869,-0.672
7.046,0.418,-0.0867,-0.672
7.049,0.417,-0.0863,-0.671
7.052,0.416,-0.0859,-0.671
7.055,0.416,-0.0856,-0.67
7.058,0.415,-0.0852,-0.669
7.061,0.414,-0.0848,-0.669
7.064,0.414,-0.0844,-0.668
7.067,0.413,-0.084,-0.668
7.07,0.412,-0.0836,-0.667
7.073,0.412,-0.0832,-0.667
7.076,0.411,-0.0828,-0.666
7.079,0.411,-0.0825,-0.666
7.082,0.41,-0.082,-0.665
7.085,0.41,-0.0816,-0.665
7.088,0.409,-0.0811,-0.665
7.091,0.409,-0.0807,-0.664
7.094,0.408,-0.0802,-0.664
7.097,0.408,-0.0798,-0.663
7.1,0.407,-0.0793,-0.663
7.103,0.407,-0.0788,-0.663
7.106,0.407,-0.0784,-0.662
7.109,0.406,-0.078,-0.662
7.112,0.406,-0.0774,-0.662
7.115,0.405,-0.077,-0.661
7.118,0.405,-0.0765,-0.661
7.121,0.405,-0.076,-0.661
7.124,0.404,-0.0755,-0.66
7.127,0.404,-0.0751,-0.66
7.13,0.404,-0.0745,-0.66
7.133,0.404,-0.074,-0.659
7.136,0.403,-0.0735,-0.659
7.139,0.403,-0.073,-0.659
7.142,0.403,-0.0724,-0.659
7.145,0.403,-0.072,-0.658
7.148,0.403,-0.0714,-0.658
7.151,0.403,-0.0709,-0.658
7.154,0.402,-0.0704,-0.658
7.157,0.402,-0.0699,-0.658
7.16,0.402,-0.0695,-0.657
7.163,0.402,-0.0689,-0.657
7.166,0.402,-0.0684,-0.657
7.169,0.402,-0.0679,-0.657
7.172,0.402,-0.0674,-0.657
7.175,0.402,-0.0669,-0.657
7.178,0.402,-0.0664,-0.656
7.181,0.402,-0.0659,-0.656
7.184,0.402,-0.0654,-0.656
7.187,0.402,-0.0648,-0.656
7.19,0.402,-0.0643,-0.656
7.193,0.402,-0.0638,-0.656
7.196,0.402,-0.0633,-0.656
7.199,0.402,-0.0628,-0.656
7.202,0.402,-0.0624,-0.656
7.205,0.402,-0.0618,-0.656
7.208,0.402,-0.0613,-0.656
7.211,0.402,-0.0608,-0.656
7.214,0.403,-0.0602,-0.656
7.217,0.403,-0.0598,-0.656
7.22,0.403,-0.0592,-0.656
7.223,0.403,-0.0588,-0.656
7.226,0.403,-0.0582,-0.656
7.229,0.403,-0.0578,-0.656
7.232,0.403,-0.0572,-0.656
7.235,0.404,-0.0567,-0.656
7.238,0.404,-0.0562,-0.656
7.241,0.404,-0.0557,-0.656
7.244,0.404,-0.0552,-0.656
7.247,0.404,-0.0547,-0.656
7.25,0.405,-0.0542,-0.657
7.253,0.405,-0.0538,-0.657
7.256,0.402,-0.0518,-0.657
7.259,0.4,-0.0505,-0.657
7.262,0.401,-0.0501,-0.657
7.265,0.401,-0.0496,-0.657
7.268,0.402,-0.0493,-0.657
7.271,0.402,-0.0489,-0.658
7.274,0.403,-0.0485,-0.658
7.277,0.403,-0.0482,-0.658
7.28,0.404,-0.0478,-0.658
7.283,0.404,-0.0474,-0.658
7.286,0.405,-0.0471,-0.658
7.289,0.405,-0.0467,-0.659
7.292,0.406,-0.0463,-0.659
7.295,0.406,-0.0459,-0.659
7.298,0.406,-0.0455,-0.659
7.301,0.407,-0.0452,-0.659
7.304,0.407,-0.0448,-0.66
7.307,0.408,-0.0444,-0.66
7.31,0.408,-0.0441,-0.66
7.313,0.409,-0.0437,-0.66
7.316,0.409,-0.0434,-0.661
7.319,0.409,-0.043,-0.661
7.322,0.41,-0.0426,-0.661
7.325,0.41,-0.0423,-0.661
7.328,0.411,-0.0419,-0.662
7.331,0.411,-0.0416,-0.662
7.334,0.411,-0.0411,-0.662
7.337,0.412,-0.0408,-0.662
7.34,0.412,-0.0404,-0.663
7.343,0.412,-0.0401,-0.663
7.346,0.413,-0.0398,-0.663
7.349,0.413,-0.0394,-0.663
7.352,0.413,-0.0391,-0.664
7.355,0.414,-0.0387,-0.664
7.358,0.414,-0.0382,-0.664
7.361,0.413,-0.0374,-0.665
7.364,0.411,-0.0365,-0.665
7.367,0.41,-0.0357,-0.665
7.37,0.409,-0.035,-0.665
7.373,0.408,-0.0345,-0.666
7.376,0.406,-0.034,-0.666
7.379,0.405,-0.0335,-0.666
7.382,0.405,-0.0331,-0.667
7.385,0.404,-0.0327,-0.667
7.388,0.403,-0.0324,-0.667
7.391,0.403,-0.0321,-0.668
7.394,0.402,-0.0318,-0.668
7.397,0.402,-0.0315,-0.668
7.4,0.402,-0.0313,-0.669
7.403,0.402,-0.031,-0.669
7.406,0.402,-0.0307,-0.669
7.409,0.401,-0.0305,-0.67
7.412,0.401,-0.0303,-0.67
7.415,0.401,-0.0301,-0.67
7.418,0.401,-0.0298,-0.671
7.421,0.401,-0.0297,-0.671
7.424,0.401,-0.0295,-0.672
7.427,0.401,-0.0293,-0.672
7.43,0.401,-0.0292,-0.672
7.433,0.401,-0.029,-0.673
7.436,0.402,-0.0288,-0.673
7.439,0.402,-0.0286,-0.673
7.442,0.402,-0.0284,-0.674
7.445,0.402,-0.0283,-0.674
7.448,0.402,-0.0281,-0.674
7.451,0.402,-0.028,-0.675
7.454,0.402,-0.0278,-0.675
7.457,0.402,-0.0277,-0.675
7.46,0.403,-0.0276,-0.676
7.463,0.403,-0.0275,-0.676
7.466,0.403,-0.0275,-0.676
7.469,0.403,-0.0274,-0.677
7.472,0.403,-0.0273,-0.677
7.475,0.403,-0.0272,-0.678
7.478,0.403,-0.0272,-0.678
7.481,0.403,-0.0271,-0.678
7.484,0.403,-0.027,-0.679
7.487,0.404,-0.0269,-0.679
7.49,0.404,-0.0269,-0.679
7.493,0.404,-0.0269,-0.68
7.496,0.404,-0.0269,-0.68
7.499,0.404,-0.0268,-0.68
7.502,0.404,-0.0268,-0.681
7.505,0.404,-0.0269,-0.681
7.508,0.404,-0.0268,-0.682
7.511,0.404,-0.0269,-0.682
7.514,0.404,-0.0269,-0.682
7.517,0.404,-0.0269,-0.683
7.52,0.404,-0.0269,-0.683
7.523,0.404,-0.0268,-0.683
7.526,0.404,-0.0268,-0.684
7.529,0.404,-0.0268,-0.684
7.532,0.404,-0.0268,-0.684
7.535,0.404,-0.0268,-0.685
7.538,0.404,-0.0268,-0.685
7.541,0.404,-0.0269,-0.686
7.544,0.404,-0.0269,-0.686
7.547,0.404,-0.027,-0.686
7.55,0.404,-0.0271,-0.686
7.553,0.404,-0.0271,-0.687
7.556,0.404,-0.0272,-0.687
7.559,0.404,-0.0272,-0.688
7.562,0.404,-0.0273,-0.688
7.565,0.404,-0.0274,-0.688
7.568,0.404,-0.0275,-0.688
7.571,0.405,-0.0275,-0.689
7.574,0.405,-0.0275,-0.689
7.577,0.406,-0.0276,-0.689
7.58,0.406,-0.0276,-0.69
7.583,0.407,-0.0276,-0.69
7.586,0.407,-0.0276,-0.69
7.589,0.408,-0.0276,-0.69
7.592,0.408,-0.0275,-0.691
7.595,0.409,-0.0274,-0.691
7.598,0.41,-0.0273,-0.691
7.601,0.41,-0.0273,-0.691
7.604,0.411,-0.0272,-0.691
7.607,0.411,-0.0272,-0.692
7.61,0.412,-0.0271,-0.692
7.613,0.412,-0.0271,-0.692
7.616,0.413,-0.0271,-0.692
7.619,0.413,-0.0271,-0.692
7.622,0.414,-0.027,-0.693
7.625,0.414,-0.027,-0.693
7.628,0.414,-0.027,-0.693
7.631,0.415,-0.0271,-0.693
7.634,0.415,-0.0271,-0.693
7.637,0.415,-0.0271,-0.693
7.64,0.415,-0.0271,-0.693
7.643,0.416,-0.0271,-0.694
7.646,0.416,-0.0271,-0.694
7.649,0.416,-0.0272,-0.694
7.652,0.416,-0.0272,-0.694
7.655,0.416,-0.0272,-0.694
7.658,0.416,-0.0273,-0.694
7.661,0.416,-0.0274,-0.694
7.664,0.416,-0.0275,-0.694
7.667,0.416,-0.0277,-0.695
7.67,0.416,-0.0279,-0.695
7.673,0.416,-0.0281,-0.695
7.676,0.415,-0.0282,-0.695
7.679,0.415,-0.0284,-0.695
7.682,0.415,-0.0286,-0.695
7.685,0.414,-0.0288,-0.695
7.688,0.414,-0.0291,-0.695
7.691,0.413,-0.0293,-0.696
7.694,0.413,-0.0295,-0.696
7.697,0.412,-0.0296,-0.696
7.7,0.412,-0.0299,-0.696
7.703,0.411,-0.0302,-0.696
7.706,0.41,-0.0306,-0.696
7.709,0.41,-0.0308,-0.697
7.712,0.409,-0.0311,-0.697
7.715,0.408,-0.0315,-0.697
7.718,0.407,-0.0318,-0.697
7.721,0.406,-0.0322,-0.697
7.724,0.406,-0.0326,-0.697
7.727,0.405,-0.033,-0.697
7.73,0.404,-0.0334,-0.698
7.733,0.403,-0.0338,-0.698
7.736,0.402,-0.0342,-0.698
7.739,0.4,-0.0345,-0.698
7.742,0.398,-0.0347,-0.698
7.745,0.396,-0.0349,-0.698
7.748,0.393,-0.035,-0.698
7.751,0.39,-0.0353,-0.699
7.754,0.387,-0.0356,-0.699
7.757,0.385,-0.036,-0.699
7.76,0.382,-0.0364,-0.699
7.763,0.38,-0.0368,-0.699
7.766,0.378,-0.0373,-0.699
7.769,0.376,-0.0378,-0.699
7.772,0.374,-0.0383,-0.7
7.775,0.372,-0.0387,-0.7
7.778,0.37,-0.0393,-0.7
7.781,0.368,-0.0398,-0.7
7.784,0.366,-0.0404,-0.7
7.787,0.365,-0.0411,-0.7
7.79,0.363,-0.0417,-0.7
7.793,0.362,-0.0422,-0.701
7.796,0.36,-0.0429,-0.701
7.799,0.358,-0.0435,-0.701
7.802,0.357,-0.0442,-0.701
7.805,0.355,-0.0448,-0.701
7.808,0.354,-0.0455,-0.701
7.811,0.353,-0.0461,-0.701
7.814,0.351,-0.0468,-0.702
7.817,0.35,-0.0475,-0.702
7.82,0.348,-0.0482,-0.702
7.823,0.347,-0.049,-0.702
7.826,0.345,-0.0497,-0.702
7.829,0.344,-0.0505,-0.702
7.832,0.343,-0.0512,-0.702
7.835,0.341,-0.052,-0.703
7.838,0.34,-0.0527,-0.703
7.841,0.339,-0.0534,-0.703
7.844,0.337,-0.0541,-0.703
7.847,0.336,-0.0549,-0.703
7.85,0.335,-0.0557,-0.703
7.853,0.333,-0.0564,-0.703
7.856,0.332,-0.0572,-0.703
7.859,0.331,-0.058,-0.704
7.862,0.33,-0.0588,-0.704
7.865,0.328,-0.0596,-0.704
7.868,0.326,-0.0604,-0.704
7.871,0.324,-0.0612,-0.704
7.874,0.323,-0.0621,-0.704
7.877,0.321,-0.0629,-0.704
7.88,0.319,-0.0638,-0.705
7.883,0.318,-0.0647,-0.705
7.886,0.316,-0.0656,-0.705
7.889,0.314,-0.0666,-0.705
7.892,0.313,-0.0676,-0.705
7.895,0.311,-0.0685,-0.705
7.898,0.309,-0.0695,-0.705
7.901,0.308,-0.0704,-0.706
7.904,0.306,-0.0714,-0.706
7.907,0.305,-0.0725,-0.706
7.91,0.303,-0.0736,-0.706
7.913,0.302,-0.0746,-0.706
7.916,0.3,-0.0756,-0.706
7.919,0.299,-0.0766,-0.707
7.922,0.297,-0.0777,-0.707
7.925,0.295,-0.0787,-0.707
7.928,0.294,-0.0797,-0.707
7.931,0.292,-0.0808,-0.707
7.934,0.291,-0.0818,-0.707
7.937,0.289,-0.0829,-0.707
7.94,0.288,-0.0839,-0.708
7.943,0.286,-0.0849,-0.708
7.946,0.285,-0.086,-0.708
7.949,0.283,-0.0871,-0.708
7.952,0.281,-0.0882,-0.708
7.955,0.28,-0.0893,-0.708
7.958,0.278,-0.0903,-0.708
7.961,0.277,-0.0914,-0.708
7.964,0.275,-0.0925,-0.709
7.967,0.274,-0.0936,-0.709
7.97,0.272,-0.0946,-0.709
7.973,0.271,-0.0956,-0.709
7.976,0.269,-0.0966,-0.709
7.979,0.268,-0.0977,-0.709
7.982,0.266,-0.0987,-0.709
7.985,0.265,-0.0998,-0.71
7.988,0.263,-0.101,-0.71
7.991,0.262,-0.102,-0.71
7.994,0.26,-0.103,-0.71
7.997,0.259,-0.104,-0.71
8,0.257,-0.105,-0.71
8.003,0.255,-0.106,-0.71
8.006,0.254,-0.107,-0.71
8.009,0.252,-0.109,-0.711
8.012,0.251,-0.11,-0.711
8.015,0.25,-0.111,-0.711
8.018,0.248,-0.112,-0.711
8.021,0.247,-0.113,-0.711
8.024,0.245,-0.114,-0.711
8.027,0.244,-0.115,-0.711
8.03,0.243,-0.117,-0.711
8.033,0.241,-0.118,-0.711
8.036,0.24,-0.119,-0.711
8.039,0.239,-0.12,-0.712
8.042,0.238,-0.122,-0.712
8.045,0.236,-0.123,-0.712
8.048,0.235,-0.124,-0.712
8.051,0.234,-0.125,-0.712
8.054,0.233,-0.126,-0.712
8.057,0.232,-0.128,-0.712
8.06,0.231,-0.129,-0.712
8.063,0.23,-0.13,-0.712
8.066,0.229,-0.132,-0.712
8.069,0.227,-0.133,-0.712
8.072,0.226,-0.134,-0.712
8.075,0.226,-0.136,-0.713
8.078,0.225,-0.137,-0.713
8.081,0.224,-0.139,-0.713
8.084,0.223,-0.14,-0.713
8.087,0.222,-0.142,-0.713
8.09,0.221,-0.143,-0.713
8.093,0.22,-0.144,-0.713
8.096,0.218,-0.145,-0.713
8.099,0.217,-0.147,-0.713
8.102,0.216,-0.148,-0.713
8.105,0.214,-0.149,-0.713
8.108,0.213,-0.15,-0.713
8.111,0.212,-0.151,-0.713
8.114,0.21,-0.152,-0.713
8.117,0.209,-0.153,-0.713
8.12,0.208,-0.154,-0.713
8.123,0.206,-0.155,-0.713
8.126,0.205,-0.156,-0.713
8.129,0.204,-0.157,-0.713
8.132,0.202,-0.158,-0.712
8.135,0.201,-0.159,-0.712
8.138,0.2,-0.16,-0.712
8.141,0.199,-0.161,-0.712
8.144,0.198,-0.162,-0.712
8.147,0.197,-0.163,-0.712
8.15,0.195,-0.165,-0.712
8.153,0.194,-0.166,-0.712
8.156,0.193,-0.167,-0.712
8.159,0.192,-0.168,-0.712
8.162,0.191,-0.169,-0.712
8.165,0.19,-0.17,-0.711
8.168,0.188,-0.17,-0.711
8.171,0.186,-0.171,-0.711
8.174,0.184,-0.172,-0.711
8.177,0.183,-0.172,-0.711
8.18,0.181,-0.173,-0.711
8.183,0.18,-0.174,-0.711
8.186,0.179,-0.175,-0.711
8.189,0.178,-0.176,-0.71
8.192,0.177,-0.177,-0.71
8.195,0.175,-0.179,-0.71
8.198,0.174,-0.18,-0.71
8.201,0.173,-0.181,-0.71
8.204,0.172,-0.182,-0.71
8.207,0.171,-0.183,-0.71
8.21,0.17,-0.184,-0.71
8.213,0.168,-0.186,-0.709
8.216,0.167,-0.187,-0.709
8.219,0.166,-0.188,-0.709
8.222,0.165,-0.189,-0.709
8.225,0.164,-0.19,-0.709
8.228,0.163,-0.192,-0.709
8.231,0.162,-0.193,-0.709
8.234,0.161,-0.194,-0.708
8.237,0.16,-0.195,-0.708
8.24,0.159,-0.197,-0.708
8.243,0.157,-0.198,-0.708
8.246,0.156,-0.199,-0.708
8.249,0.155,-0.2,-0.708
8.252,0.154,-0.202,-0.708
8.255,0.153,-0.203,-0.708
8.258,0.152,-0.204,-0.707
8.261,0.151,-0.205,-0.707
8.264,0.15,-0.207,-0.707
8.267,0.149,-0.208,-0.707
8.27,0.148,-0.209,-0.707
8.273,0.147,-0.211,-0.707
8.276,0.146,-0.212,-0.707
8.279,0.145,-0.213,-0.706
8.282,0.143,-0.214,-0.706
8.285,0.142,-0.216,-0.706
8.288,0.141,-0.217,-0.706
8.291,0.14,-0.218,-0.706
8.294,0.139,-0.219,-0.706
8.297,0.138,-0.221,-0.705
8.3,0.137,-0.222,-0.705
8.303,0.136,-0.223,-0.705
8.306,0.135,-0.224,-0.705
8.309,0.134,-0.226,-0.705
8.312,0.133,-0.227,-0.704
8.315,0.132,-0.228,-0.704
8.318,0.131,-0.23,-0.704
8.321,0.13,-0.231,-0.704
8.324,0.129,-0.232,-0.704
8.327,0.128,-0.234,-0.704
8.33,0.127,-0.235,-0.703
8.333,0.126,-0.237,-0.703
8.336,0.125,-0.238,-0.703
8.339,0.124,-0.24,-0.703
8.342,0.123,-0.241,-0.703
8.345,0.122,-0.243,-0.702
8.348,0.121,-0.244,-0.702
8.351,0.12,-0.246,-0.702
8.354,0.119,-0.247,-0.702
8.357,0.118,-0.249,-0.702
8.36,0.117,-0.251,-0.701
8.363,0.116,-0.252,-0.701
8.366,0.115,-0.254,-0.701
8.369,0.114,-0.255,-0.701
8.372,0.113,-0.257,-0.7
8.375,0.113,-0.259,-0.7
8.378,0.112,-0.26,-0.7
8.381,0.111,-0.262,-0.7
8.384,0.11,-0.264,-0.7
8.387,0.11,-0.265,-0.699
8.39,0.109,-0.267,-0.699
8.393,0.108,-0.269,-0.699
8.396,0.108,-0.27,-0.699
8.399,0.107,-0.272,-0.698
8.402,0.106,-0.273,-0.698
8.405,0.106,-0.275,-0.698
8.408,0.105,-0.276,-0.698
8.411,0.105,-0.278,-0.698
8.414,0.104,-0.279,-0.697
8.417,0.104,-0.281,-0.697
8.42,0.104,-0.282,-0.697
8.423,0.103,-0.283,-0.697
8.426,0.103,-0.285,-0.696
8.429,0.103,-0.286,-0.696
8.432,0.102,-0.287,-0.696
8.435,0.102,-0.289,-0.696
8.438,0.102,-0.29,-0.696
8.441,0.102,-0.291,-0.695
8.444,0.101,-0.292,-0.695
8.447,0.101,-0.293,-0.695
8.45,0.1,-0.293,-0.695
8.453,0.0991,-0.294,-0.694
8.456,0.098,-0.294,-0.694
8.459,0.0971,-0.294,-0.694
8.462,0.096,-0.294,-0.694
8.465,0.0939,-0.293,-0.693
8.468,0.0921,-0.291,-0.693
8.471,0.0919,-0.292,-0.693
8.474,0.0917,-0.293,-0.693
8.477,0.0916,-0.294,-0.692
8.48,0.0915,-0.295,-0.692
8.483,0.0915,-0.296,-0.692
8.486,0.0915,-0.297,-0.692
8.489,0.0916,-0.297,-0.691
8.492,0.0917,-0.298,-0.691
8.495,0.0917,-0.299,-0.691
8.498,0.0919,-0.3,-0.69
8.501,0.092,-0.301,-0.69
8.504,0.0922,-0.301,-0.69
8.507,0.0924,-0.302,-0.69
8.51,0.0925,-0.303,-0.689
8.513,0.0927,-0.303,-0.689
8.516,0.0929,-0.304,-0.689
8.519,0.0933,-0.304,-0.688
8.522,0.0936,-0.305,-0.688
8.525,0.0938,-0.305,-0.688
8.528,0.0941,-0.306,-0.688
8.531,0.0943,-0.306,-0.687
8.534,0.0946,-0.307,-0.687
8.537,0.0948,-0.307,-0.687
8.54,0.0951,-0.308,-0.687
8.543,0.0953,-0.308,-0.686
8.546,0.0955,-0.308,-0.686
8.549,0.0957,-0.309,-0.686
8.552,0.0959,-0.309,-0.686
8.555,0.096,-0.309,-0.685
8.558,0.0961,-0.31,-0.685
8.561,0.0962,-0.31,-0.685
8.564,0.0963,-0.31,-0.685
8.567,0.0964,-0.311,-0.685
8.57,0.0964,-0.311,-0.684
8.573,0.0965,-0.311,-0.684
8.576,0.0964,-0.311,-0.684
8.579,0.0964,-0.312,-0.684
8.582,0.0964,-0.312,-0.683
8.585,0.0964,-0.312,-0.683
8.588,0.0962,-0.312,-0.683
8.591,0.096,-0.313,-0.683
8.594,0.0958,-0.313,-0.683
8.597,0.0957,-0.313,-0.683
8.6,0.0955,-0.313,-0.682
8.603,0.0951,-0.313,-0.682
8.606,0.0949,-0.314,-0.682
8.609,0.0946,-0.314,-0.682
8.612,0.0943,-0.314,-0.682
8.615,0.0939,-0.314,-0.682
8.618,0.0936,-0.315,-0.681
8.621,0.0932,-0.315,-0.681
8.624,0.0929,-0.315,-0.681
8.627,0.0925,-0.315,-0.681
8.63,0.0921,-0.315,-0.681
8.633,0.0916,-0.316,-0.681
8.636,0.0912,-0.316,-0.681
8.639,0.0907,-0.316,-0.68
8.642,0.0901,-0.316,-0.68
8.645,0.0896,-0.317,-0.68
8.648,0.0891,-0.317,-0.68
8.651,0.0885,-0.317,-0.68
8.654,0.088,-0.317,-0.68
8.657,0.0874,-0.318,-0.68
8.66,0.0867,-0.318,-0.68
8.663,0.086,-0.318,-0.68
8.666,0.0853,-0.318,-0.68
8.669,0.0846,-0.319,-0.68
8.672,0.0837,-0.319,-0.679
8.675,0.0829,-0.319,-0.679
8.678,0.0821,-0.32,-0.679
8.681,0.0812,-0.32,-0.679
8.684,0.0804,-0.32,-0.679
8.687,0.0797,-0.32,-0.679
8.69,0.0789,-0.32,-0.679
8.693,0.078,-0.321,-0.679
8.696,0.0771,-0.321,-0.679
8.699,0.0762,-0.321,-0.679
8.702,0.0754,-0.321,-0.679
8.705,0.0746,-0.322,-0.679
8.708,0.0739,-0.322,-0.679
8.711,0.073,-0.322,-0.679
8.714,0.0722,-0.322,-0.679
8.717,0.0713,-0.323,-0.679
8.72,0.0704,-0.323,-0.679
8.723,0.0696,-0.323,-0.679
8.726,0.0688,-0.323,-0.679
8.729,0.0679,-0.324,-0.679
8.732,0.067,-0.324,-0.678
8.735,0.0661,-0.324,-0.678
8.738,0.0653,-0.325,-0.678
8.741,0.0644,-0.325,-0.678
