Time, Roll, Pitch, Yaw
8.868,0.00209,-0.0273,0.00161
8.871,0.00188,-0.0265,0.00158
8.874,0.00165,-0.0257,0.00158
8.877,0.00138,-0.025,0.00157
8.88,0.00118,-0.0242,0.00155
8.883,0.000977,-0.0235,0.00155
8.886,0.000716,-0.0228,0.00152
8.889,0.000528,-0.0222,0.00153
8.893,0.000259,-0.0212,0.00149
8.898,-0.000122,-0.02,0.0015
8.901,-0.000333,-0.0194,0.00153
8.905,-0.000573,-0.0185,0.00151
8.91,-0.000822,-0.0175,0.00149
8.914,-0.00106,-0.0168,0.00148
8.917,-0.00121,-0.0162,0.00148
8.923,-0.00146,-0.015,0.00147
8.926,-0.00161,-0.0145,0.00141
8.929,-0.00174,-0.0139,0.00144
8.932,-0.00186,-0.0134,0.00139
8.935,-0.00201,-0.0129,0.0014
8.941,-0.0023,-0.0119,0.00136
8.944,-0.00241,-0.0114,0.00134
8.947,-0.00247,-0.0109,0.00139
8.953,-0.00267,-0.01,0.00144
8.956,-0.0027,-0.00959,0.00146
8.959,-0.00279,-0.0092,0.00146
8.964,-0.00291,-0.00852,0.00146
8.967,-0.00304,-0.00814,0.00148
8.97,-0.0031,-0.0078,0.00148
8.973,-0.00317,-0.00749,0.00151
8.977,-0.00328,-0.00702,0.0015
8.983,-0.00337,-0.00629,0.00146
8.988,-0.00348,-0.00582,0.00142
8.992,-0.00357,-0.0055,0.00147
8.995,-0.00365,-0.00526,0.00143
8.998,-0.00364,-0.00503,0.00144
9.003,-0.00371,-0.00464,0.00155
9.006,-0.0037,-0.00435,0.00161
9.009,-0.0037,-0.00411,0.00164
9.013,-0.00373,-0.00387,0.00165
9.016,-0.00369,-0.00365,0.00165
9.021,-0.0037,-0.00339,0.00162
9.024,-0.00371,-0.00326,0.00161
9.027,-0.00373,-0.00307,0.00159
9.031,-0.00374,-0.00282,0.00153
9.036,-0.00368,-0.00248,0.0016
9.039,-0.00364,-0.00234,0.00163
9.042,-0.0036,-0.00223,0.00164
9.045,-0.00361,-0.00213,0.00171
9.048,-0.0035,-0.00205,0.00172
9.051,-0.00346,-0.00197,0.0017
9.055,-0.00347,-0.0018,0.00167
9.06,-0.00331,-0.00165,0.00165
9.063,-0.00332,-0.00159,0.00165
9.066,-0.00327,-0.00152,0.00164
9.07,-0.00314,-0.00143,0.00163
9.076,-0.00305,-0.00135,0.00155
9.081,-0.00304,-0.00135,0.00149
9.085,-0.00298,-0.00123,0.00145
9.091,-0.00293,-0.00118,0.00142
9.094,-0.00287,-0.00111,0.00143
9.1,-0.00274,-0.00126,0.00139
9.105,-0.00262,-0.00118,0.00142
9.108,-0.00258,-0.00115,0.00144
9.111,-0.00249,-0.00112,0.00145
9.114,-0.00242,-0.00103,0.00138
9.117,-0.00235,-0.000954,0.0014
9.12,-0.0023,-0.000908,0.00137
9.123,-0.00221,-0.000834,0.00135
9.127,-0.00216,-0.000828,0.0013
9.132,-0.00208,-0.000744,0.0014
9.135,-0.00206,-0.00072,0.0014
9.138,-0.00204,-0.000695,0.00134
9.141,-0.002,-0.000704,0.00133
9.144,-0.00195,-0.000673,0.00134
9.147,-0.0019,-0.000686,0.00133
9.15,-0.00186,-0.000604,0.00132
9.153,-0.0018,-0.000646,0.00128
9.157,-0.00176,-0.000647,0.00124
9.162,-0.0017,-0.000679,0.00125
9.165,-0.00165,-0.000667,0.00125
9.168,-0.00155,-0.000663,0.00124
9.171,-0.00146,-0.000724,0.00124
9.174,-0.00141,-0.000702,0.00125
9.177,-0.00136,-0.000688,0.00123
9.18,-0.0013,-0.000656,0.00126
9.183,-0.0012,-0.000673,0.00128
9.186,-0.0011,-0.000727,0.00129
9.189,-0.000988,-0.000804,0.00126
9.192,-0.000901,-0.000879,0.00125
9.195,-0.000854,-0.000917,0.00127
9.198,-0.000797,-0.000956,0.00124
9.201,-0.000733,-0.00102,0.00123
9.204,-0.000662,-0.00112,0.00125
9.207,-0.000549,-0.00119,0.00122
9.21,-0.000505,-0.00127,0.00121
9.213,-0.000471,-0.0013,0.00118
9.216,-0.000414,-0.00135,0.00116
9.219,-0.00034,-0.00143,0.00117
9.222,-0.000256,-0.00153,0.00118
9.225,-0.000181,-0.00164,0.00118
9.228,-0.00014,-0.00166,0.00119
9.231,-8.92e-05,-0.00179,0.00121
9.234,-1.85e-05,-0.00188,0.00121
9.237,2.78e-05,-0.00198,0.00123
9.24,7.94e-05,-0.00203,0.00124
9.243,0.000181,-0.00209,0.00126
9.246,0.000161,-0.00217,0.00124
9.249,0.000194,-0.00234,0.00125
9.253,0.000321,-0.00246,0.00119
9.258,0.000433,-0.00256,0.0011
9.262,0.000543,-0.00266,0.00114
9.267,0.000648,-0.00284,0.00109
9.271,0.000782,-0.00294,0.00108
9.274,0.000827,-0.00302,0.00108
9.279,0.000976,-0.00316,0.00119
9.282,0.00103,-0.00328,0.0012
9.285,0.00106,-0.00338,0.00121
9.288,0.00109,-0.00347,0.0012
9.291,0.00114,-0.00358,0.00117
9.294,0.00115,-0.00369,0.00116
9.297,0.00122,-0.00376,0.00113
9.3,0.0013,-0.00385,0.00116
9.303,0.00131,-0.00396,0.00118
9.306,0.00139,-0.00406,0.00115
9.309,0.00142,-0.00414,0.00116
9.312,0.00151,-0.00425,0.00119
9.315,0.00158,-0.00436,0.00119
9.318,0.00157,-0.00446,0.00118
9.321,0.00164,-0.00456,0.00117
9.324,0.0017,-0.00465,0.00115
9.327,0.00175,-0.00476,0.00111
9.331,0.00183,-0.00496,0.00113
9.336,0.00206,-0.00513,0.00106
9.339,0.00211,-0.0052,0.00109
9.342,0.0022,-0.00529,0.00108
9.345,0.00227,-0.0054,0.00106
9.348,0.00236,-0.00548,0.00103
9.351,0.00244,-0.00557,0.00104
9.354,0.00254,-0.00564,0.00108
9.357,0.00255,-0.00572,0.00109
9.36,0.00264,-0.00583,0.00107
9.363,0.00269,-0.00591,0.00108
9.366,0.0028,-0.00601,0.00108
9.369,0.00284,-0.00612,0.00109
9.372,0.00288,-0.00618,0.00109
9.375,0.00291,-0.0063,0.00104
9.378,0.00294,-0.00638,0.00101
9.381,0.003,-0.00643,0.00102
9.384,0.00306,-0.00653,0.00102
9.387,0.00313,-0.00662,0.000994
9.39,0.0032,-0.00676,0.00103
9.393,0.00327,-0.00682,0.00105
9.396,0.00331,-0.00695,0.00106
9.399,0.00337,-0.00704,0.00108
9.402,0.00345,-0.00711,0.00113
9.405,0.00345,-0.00718,0.00109
9.408,0.0035,-0.00726,0.00108
9.411,0.00356,-0.00737,0.00107
9.414,0.00356,-0.00748,0.00105
9.417,0.0036,-0.00755,0.00115
9.42,0.00369,-0.00762,0.00115
9.423,0.00377,-0.00776,0.00109
9.426,0.00384,-0.00789,0.00106
9.429,0.00394,-0.008,0.00107
9.432,0.00397,-0.00811,0.00108
9.435,0.00404,-0.00821,0.0011
9.438,0.00405,-0.00833,0.00105
9.441,0.00404,-0.00847,0.00103
9.444,0.0041,-0.00864,0.00105
9.447,0.00413,-0.00877,0.00105
9.45,0.00415,-0.00885,0.00103
9.453,0.00416,-0.00902,0.00106
9.456,0.00414,-0.00918,0.00105
9.459,0.00414,-0.00926,0.00101
9.462,0.00419,-0.00939,0.00106
9.465,0.00421,-0.00951,0.00105
9.468,0.00423,-0.00961,0.00103
9.471,0.00427,-0.0097,0.00101
9.474,0.00429,-0.00982,0.00102
9.477,0.00432,-0.00996,0.00101
9.48,0.00431,-0.0101,0.000998
9.483,0.00431,-0.0102,0.000996
9.486,0.00426,-0.0103,0.00097
9.489,0.00424,-0.0105,0.000955
9.492,0.00419,-0.0106,0.000931
9.495,0.00414,-0.0108,0.00097
9.498,0.00409,-0.0109,0.000998
9.501,0.00409,-0.0111,0.000969
9.504,0.00406,-0.0112,0.000922
9.507,0.00405,-0.0114,0.000854
9.51,0.00401,-0.0116,0.000874
9.513,0.004,-0.0118,0.000906
9.516,0.00398,-0.0119,0.000863
9.519,0.00395,-0.0121,0.000875
9.522,0.00396,-0.0122,0.000847
9.525,0.00395,-0.0124,0.000817
9.528,0.00389,-0.0126,0.000823
9.531,0.00387,-0.0128,0.000797
9.534,0.00387,-0.0129,0.000808
9.537,0.00389,-0.013,0.000813
9.54,0.00389,-0.0132,0.000793
9.543,0.00387,-0.0133,0.000824
9.546,0.00386,-0.0135,0.000836
9.549,0.00386,-0.0137,0.000897
9.552,0.00382,-0.0138,0.000915
9.555,0.00383,-0.0139,0.000933
9.558,0.0038,-0.0141,0.000917
9.561,0.00377,-0.0143,0.000842
9.564,0.0038,-0.0144,0.000809
9.567,0.00382,-0.0145,0.000786
9.57,0.00381,-0.0146,0.00079
9.573,0.00374,-0.0148,0.000751
9.576,0.00376,-0.015,0.000684
9.579,0.00375,-0.0151,0.000709
9.582,0.00375,-0.0153,0.000709
9.585,0.00375,-0.0155,0.000697
9.588,0.00375,-0.0156,0.000723
9.591,0.0037,-0.0158,0.000743
9.594,0.00375,-0.016,0.000758
9.597,0.00376,-0.0162,0.000794
9.6,0.00377,-0.0164,0.000769
9.603,0.00371,-0.0165,0.000812
9.606,0.00371,-0.0167,0.000796
9.609,0.00374,-0.0169,0.000835
9.612,0.00377,-0.017,0.000837
9.615,0.00376,-0.0172,0.00083
9.618,0.0038,-0.0174,0.00079
9.621,0.00377,-0.0176,0.000851
9.624,0.00378,-0.0177,0.000846
9.627,0.00374,-0.0179,0.000859
9.63,0.00372,-0.0182,0.000937
9.633,0.00373,-0.0183,0.000943
9.636,0.0037,-0.0185,0.000962
9.639,0.00368,-0.0186,0.00101
9.642,0.00372,-0.0188,0.000972
9.645,0.00369,-0.019,0.00101
9.648,0.00366,-0.0192,0.00103
9.651,0.00365,-0.0193,0.00106
9.654,0.00363,-0.0195,0.00107
9.657,0.0036,-0.0196,0.00108
9.66,0.00361,-0.0197,0.00109
9.663,0.00364,-0.0199,0.00113
9.666,0.00362,-0.0201,0.00112
9.669,0.00357,-0.0203,0.00112
9.672,0.00357,-0.0204,0.00113
9.675,0.00351,-0.0205,0.0011
9.678,0.00355,-0.0207,0.00113
9.681,0.00359,-0.0208,0.00112
9.684,0.00353,-0.021,0.00117
9.687,0.0035,-0.0212,0.00118
9.69,0.00351,-0.0213,0.00122
9.693,0.0035,-0.0215,0.00128
9.696,0.0035,-0.0216,0.0013
9.699,0.00348,-0.0218,0.0013
9.702,0.00346,-0.0219,0.00125
9.705,0.00347,-0.0221,0.00129
9.708,0.00347,-0.0223,0.00131
9.711,0.00344,-0.0224,0.00136
9.714,0.00344,-0.0226,0.00138
9.717,0.00342,-0.0227,0.0014
9.72,0.00347,-0.0229,0.00143
9.723,0.00341,-0.0231,0.00146
9.726,0.0034,-0.0232,0.00147
9.729,0.00341,-0.0234,0.00149
9.732,0.00343,-0.0236,0.00149
9.735,0.00343,-0.0237,0.00146
9.738,0.00339,-0.0239,0.00148
9.741,0.00341,-0.0241,0.00144
9.744,0.00336,-0.0243,0.00141
9.747,0.00337,-0.0244,0.00139
9.75,0.00338,-0.0246,0.00146
9.753,0.00336,-0.0247,0.00149
9.756,0.0034,-0.0249,0.0015
9.759,0.00334,-0.0251,0.00145
9.762,0.00334,-0.0253,0.00145
9.765,0.00329,-0.0255,0.00151
9.768,0.0033,-0.0256,0.0015
9.772,0.00321,-0.0259,0.00152
9.775,0.00316,-0.026,0.00158
9.78,0.00317,-0.0263,0.0016
9.783,0.00319,-0.0265,0.00161
9.787,0.00324,-0.0268,0.00161
9.79,0.00332,-0.027,0.00161
9.793,0.00326,-0.0272,0.00163
9.799,0.00325,-0.0275,0.00176
9.805,0.00316,-0.0277,0.00169
9.808,0.00293,-0.0266,0.00169
9.813,0.00279,-0.0266,0.00163
9.816,0.00267,-0.0264,0.00162
9.82,0.00263,-0.0264,0.00161
9.823,0.00261,-0.0266,0.0016
9.829,0.00263,-0.0268,0.00172
9.832,0.00257,-0.0266,0.00172
9.835,0.00258,-0.0268,0.00173
9.838,0.00259,-0.0267,0.00172
9.841,0.00258,-0.0267,0.00169
9.847,0.00257,-0.0269,0.0017
9.85,0.00256,-0.0269,0.00173
9.855,0.00263,-0.0268,0.00171
9.859,0.00262,-0.0268,0.00181
9.862,0.00259,-0.0268,0.00181
9.868,0.00258,-0.027,0.00183
9.871,0.00253,-0.027,0.00186
9.874,0.00244,-0.027,0.00192
9.88,0.00236,-0.0271,0.00208
9.886,0.00234,-0.0272,0.00217
9.889,0.00229,-0.0273,0.00213
9.892,0.00227,-0.0273,0.00214
9.897,0.0022,-0.0274,0.00219
9.901,0.00221,-0.0274,0.00226
9.907,0.00223,-0.0274,0.00217
9.912,0.00224,-0.0275,0.00216
9.917,0.00224,-0.0275,0.00214
9.922,0.00218,-0.0276,0.00212
9.927,0.00216,-0.0277,0.00216
9.93,0.00214,-0.0276,0.00213
9.934,0.00219,-0.0277,0.00221
9.937,0.00208,-0.0277,0.0022
9.939,0.00213,-0.0277,0.0022
9.942,0.00215,-0.0278,0.00221
9.945,0.00215,-0.0279,0.00217
9.948,0.0021,-0.028,0.00216
9.951,0.0021,-0.028,0.00216
9.955,0.00215,-0.028,0.00215
9.957,0.00215,-0.0281,0.00216
9.961,0.00213,-0.0281,0.00218
9.967,0.00221,-0.0282,0.00222
9.97,0.00222,-0.0281,0.0022
9.975,0.00219,-0.0281,0.00224
9.979,0.00216,-0.0281,0.0023
9.984,0.00219,-0.028,0.00228
9.987,0.0022,-0.028,0.00226
9.991,0.00215,-0.028,0.00227
9.996,0.00218,-0.028,0.00225
9.999,0.00215,-0.0279,0.00224
10.003,0.0021,-0.0276,0.00218
10.008,0.0021,-0.0272,0.0021
10.011,0.0021,-0.0269,0.00206
10.014,0.00209,-0.0264,0.00207
10.017,0.00208,-0.026,0.00212
10.02,0.00208,-0.0254,0.00212
10.023,0.00203,-0.0248,0.00209
10.026,0.00201,-0.0242,0.00207
10.029,0.00202,-0.0234,0.00207
10.032,0.00204,-0.0226,0.0021
10.035,0.00207,-0.0218,0.00214
10.038,0.00209,-0.0209,0.00216
10.041,0.00209,-0.02,0.00217
10.044,0.00212,-0.0191,0.00215
10.047,0.0021,-0.018,0.00209
10.051,0.00212,-0.0165,0.0021
10.054,0.00212,-0.0153,0.00207
10.059,0.00211,-0.0132,0.00215
10.063,0.00206,-0.0115,0.00218
10.068,0.00206,-0.00931,0.00229
10.071,0.00208,-0.00802,0.00232
10.074,0.00207,-0.00681,0.00235
10.077,0.00211,-0.00569,0.00238
10.08,0.00206,-0.00459,0.00233
10.083,0.00206,-0.0035,0.00231
10.086,0.00204,-0.00245,0.0023
10.089,0.00205,-0.00135,0.00226
10.092,0.00198,-0.00035,0.00215
10.095,0.00202,0.000617,0.00219
10.098,0.00201,0.0016,0.00213
10.101,0.00201,0.00258,0.00211
10.104,0.00202,0.00359,0.00209
10.107,0.00206,0.00466,0.00209
10.11,0.00207,0.00568,0.00203
10.113,0.00209,0.00675,0.00199
10.116,0.00206,0.00782,0.00195
10.119,0.00205,0.00895,0.00196
10.122,0.00204,0.0101,0.00194
10.125,0.0021,0.0114,0.00192
10.128,0.00205,0.0126,0.00192
10.131,0.00209,0.0139,0.00192
10.135,0.0021,0.0158,0.00187
10.14,0.00212,0.0181,0.00191
10.143,0.00214,0.0196,0.00193
10.147,0.00213,0.0217,0.00191
10.152,0.0021,0.0245,0.00191
10.155,0.00206,0.0262,0.00188
10.158,0.00206,0.028,0.0019
10.161,0.00209,0.0298,0.00184
10.164,0.00214,0.0317,0.00183
10.167,0.00214,0.0336,0.00183
10.17,0.00209,0.0356,0.00178
10.173,0.00212,0.0377,0.00179
10.176,0.00206,0.0399,0.0018
10.179,0.00206,0.0421,0.00183
10.182,0.00208,0.0444,0.0018
10.185,0.00209,0.0468,0.00183
10.188,0.00208,0.0491,0.00182
10.191,0.00207,0.0516,0.00184
10.194,0.00204,0.0541,0.00183
10.197,0.002,0.0567,0.00185
10.2,0.002,0.0594,0.00179
10.203,0.00207,0.062,0.00178
10.206,0.00209,0.0648,0.00176
10.209,0.00213,0.0677,0.00183
10.212,0.00208,0.0705,0.00179
10.215,0.00209,0.0734,0.00184
10.218,0.00206,0.0763,0.00187
10.221,0.00205,0.0793,0.0019
10.224,0.00202,0.0824,0.00192
10.227,0.002,0.0855,0.0019
10.23,0.00199,0.0886,0.00192
10.233,0.00202,0.0918,0.00189
10.236,0.00198,0.0951,0.00186
10.239,0.00201,0.0984,0.00187
10.242,0.00197,0.102,0.0019
10.245,0.00196,0.105,0.00191
10.248,0.00194,0.108,0.00187
10.251,0.00194,0.112,0.00191
10.254,0.00191,0.115,0.00197
10.257,0.00192,0.119,0.00205
10.26,0.00192,0.122,0.00201
10.263,0.00191,0.126,0.00206
10.266,0.00191,0.13,0.00202
10.269,0.00186,0.133,0.002
10.272,0.0019,0.136,0.00205
10.275,0.00193,0.14,0.00208
10.278,0.00195,0.143,0.00214
10.281,0.00194,0.147,0.00214
10.284,0.00196,0.15,0.00213
10.287,0.00193,0.154,0.00215
10.29,0.00191,0.158,0.00214
10.293,0.00191,0.161,0.00218
10.296,0.00186,0.165,0.00218
10.299,0.00182,0.169,0.0022
10.302,0.00181,0.172,0.00218
10.305,0.00183,0.176,0.00217
10.308,0.00182,0.18,0.00217
10.311,0.00184,0.184,0.00213
10.314,0.00186,0.187,0.00212
10.317,0.00193,0.191,0.0022
10.32,0.00192,0.195,0.00219
10.323,0.00189,0.199,0.0022
10.326,0.0019,0.202,0.00218
10.329,0.0019,0.206,0.00219
10.332,0.00191,0.21,0.00216
10.335,0.00193,0.214,0.00213
10.338,0.00192,0.217,0.00216
10.341,0.0019,0.221,0.0022
10.344,0.0019,0.225,0.00217
10.347,0.00189,0.229,0.00217
10.35,0.00187,0.233,0.00221
10.353,0.00186,0.236,0.00223
10.356,0.0019,0.24,0.00224
10.359,0.00193,0.244,0.00225
10.362,0.00187,0.248,0.00223
10.365,0.00182,0.251,0.00221
10.368,0.00182,0.255,0.00225
10.371,0.00184,0.259,0.00221
10.374,0.00185,0.263,0.00228
10.377,0.00181,0.267,0.0023
10.38,0.00175,0.27,0.00236
10.383,0.00174,0.274,0.00239
10.386,0.0017,0.278,0.00235
10.389,0.00168,0.282,0.00239
10.392,0.00172,0.286,0.00242
10.395,0.00178,0.29,0.00242
10.398,0.00177,0.294,0.00241
10.401,0.00178,0.298,0.00242
10.404,0.00183,0.302,0.00246
10.407,0.00183,0.305,0.00245
10.41,0.00185,0.309,0.00246
10.413,0.00187,0.313,0.00248
10.416,0.00185,0.317,0.00242
10.419,0.0019,0.321,0.00237
10.422,0.00194,0.325,0.00239
10.425,0.00194,0.328,0.00246
10.428,0.00198,0.332,0.00247
10.431,0.00196,0.336,0.00242
10.434,0.00201,0.34,0.00248
10.437,0.002,0.343,0.0025
10.44,0.00201,0.347,0.00249
10.443,0.002,0.351,0.00251
10.446,0.00206,0.354,0.00253
10.449,0.00202,0.358,0.00247
10.452,0.00201,0.362,0.00254
10.455,0.00198,0.365,0.00256
10.458,0.002,0.369,0.00258
10.461,0.00206,0.372,0.00264
10.464,0.00206,0.376,0.00268
10.467,0.0021,0.379,0.00269
10.47,0.0021,0.383,0.00273
10.473,0.00209,0.386,0.00272
10.476,0.00211,0.39,0.00277
10.479,0.00216,0.393,0.00276
10.482,0.0022,0.397,0.00278
10.485,0.00225,0.4,0.00285
10.488,0.00221,0.403,0.00282
10.491,0.00222,0.406,0.00283
10.494,0.00224,0.41,0.00283
10.497,0.00223,0.413,0.00278
10.5,0.00222,0.416,0.00276
10.503,0.00225,0.419,0.00274
10.506,0.00223,0.422,0.0027
10.509,0.0022,0.425,0.00268
10.512,0.00226,0.428,0.00271
10.515,0.00225,0.431,0.00271
10.518,0.00225,0.434,0.00268
10.521,0.0023,0.437,0.00271
10.524,0.00232,0.44,0.00267
10.527,0.00228,0.443,0.00263
10.53,0.00225,0.446,0.00261
10.533,0.0022,0.448,0.00259
10.536,0.0022,0.451,0.0026
10.539,0.00222,0.454,0.00255
10.542,0.00222,0.456,0.00255
10.545,0.0022,0.459,0.00255
10.548,0.00228,0.462,0.00256
10.551,0.0023,0.464,0.00255
10.554,0.00231,0.467,0.00254
10.557,0.00235,0.469,0.00255
10.56,0.00233,0.472,0.00248
10.563,0.00235,0.474,0.00244
10.566,0.00236,0.476,0.00249
10.569,0.00231,0.477,0.00251
10.572,0.00224,0.478,0.00247
10.575,0.00223,0.478,0.00246
10.578,0.00221,0.479,0.00243
10.581,0.00216,0.481,0.00239
10.584,0.00213,0.482,0.00236
10.587,0.00207,0.483,0.00234
10.59,0.00203,0.485,0.00232
10.593,0.00199,0.487,0.0023
10.596,0.00201,0.488,0.00231
10.599,0.00208,0.49,0.00231
10.602,0.00216,0.492,0.00238
10.605,0.00216,0.493,0.00241
10.608,0.00224,0.495,0.00244
10.611,0.00221,0.497,0.00244
10.614,0.00212,0.499,0.00241
10.617,0.00207,0.501,0.0024
10.62,0.00208,0.503,0.00245
10.623,0.00209,0.504,0.0025
10.626,0.00205,0.506,0.00248
10.629,0.00198,0.508,0.00247
10.632,0.00199,0.51,0.00248
10.635,0.00198,0.512,0.00244
10.638,0.00192,0.514,0.00239
10.641,0.00187,0.516,0.00237
10.644,0.00187,0.518,0.00235
10.647,0.00184,0.52,0.00237
10.65,0.00186,0.521,0.00233
10.653,0.00185,0.523,0.00235
10.656,0.00182,0.525,0.00233
10.659,0.0018,0.527,0.00238
10.662,0.00182,0.529,0.00234
10.665,0.00179,0.531,0.00227
10.668,0.00178,0.533,0.00227
10.671,0.00178,0.535,0.00231
10.674,0.00174,0.537,0.00232
10.677,0.00171,0.539,0.00232
10.68,0.00178,0.541,0.00234
10.683,0.00178,0.543,0.00235
10.686,0.00179,0.545,0.00229
10.689,0.00179,0.547,0.00225
10.692,0.00181,0.549,0.00232
10.695,0.00181,0.551,0.00236
10.698,0.00179,0.553,0.00237
10.701,0.00182,0.555,0.00239
10.704,0.00186,0.557,0.00235
10.707,0.00184,0.559,0.00237
10.71,0.00188,0.562,0.00241
10.713,0.00187,0.564,0.00243
10.716,0.00183,0.566,0.00237
10.719,0.00182,0.568,0.00233
10.722,0.00189,0.57,0.00239
10.725,0.00184,0.572,0.00244
10.728,0.00184,0.574,0.00237
10.731,0.00188,0.576,0.00237
10.734,0.0019,0.578,0.00239
10.737,0.00195,0.58,0.0024
10.74,0.00193,0.582,0.00237
10.743,0.00194,0.584,0.0024
10.746,0.00205,0.586,0.00245
10.749,0.0021,0.588,0.00245
10.752,0.00215,0.59,0.00246
10.755,0.00214,0.592,0.0024
10.758,0.00215,0.593,0.00238
10.761,0.00215,0.595,0.00242
10.764,0.00215,0.597,0.00243
10.767,0.00218,0.599,0.00244
10.77,0.00222,0.6,0.00241
10.773,0.00216,0.602,0.00231
10.776,0.00212,0.603,0.00227
10.779,0.00217,0.605,0.00225
10.782,0.00219,0.606,0.00222
10.785,0.00215,0.608,0.00218
10.788,0.00221,0.609,0.00217
10.791,0.00222,0.61,0.00211
10.794,0.00228,0.611,0.00212
10.797,0.00237,0.613,0.00213
10.8,0.00231,0.614,0.00205
10.803,0.00237,0.615,0.00204
10.806,0.00248,0.616,0.00204
10.809,0.00263,0.617,0.00208
10.812,0.00266,0.618,0.00205
10.815,0.00274,0.619,0.00206
10.818,0.00281,0.62,0.00203
10.821,0.00297,0.621,0.00204
10.824,0.0033,0.621,0.00198
10.827,0.00373,0.622,0.00197
10.83,0.00463,0.623,0.00196
10.833,0.00614,0.623,0.00187
10.836,0.0108,0.624,0.00187
10.839,0.0428,0.625,0.00182
10.842,0.0594,0.625,0.00187
10.845,-0.0612,0.626,0.00186
10.848,-0.0552,0.626,0.00187
10.851,-0.0539,0.627,0.00181
10.854,-0.0566,0.627,0.0018
10.857,-0.056,0.627,0.00172
10.86,-0.0555,0.628,0.00169
10.863,-0.0554,0.628,0.00167
10.866,-0.0555,0.628,0.00167
10.869,-0.0556,0.628,0.00165
10.872,-0.0474,0.627,0.00165
10.875,-0.0134,0.623,0.00159
10.878,-0.00795,0.62,0.00162
10.881,-0.00674,0.618,0.00162
10.884,-0.00653,0.616,0.00159
10.887,-0.00664,0.614,0.00158
10.89,-0.00685,0.613,0.00156
10.893,-0.00727,0.611,0.00153
10.896,-0.00777,0.61,0.00147
10.899,-0.00818,0.609,0.00152
10.902,-0.00877,0.608,0.00151
10.905,-0.0093,0.608,0.00152
10.908,-0.00983,0.607,0.00155
10.911,-0.0105,0.606,0.00157
10.914,-0.011,0.606,0.00157
10.917,-0.0117,0.605,0.00156
10.92,-0.0123,0.605,0.00155
10.923,-0.013,0.604,0.00157
10.926,-0.0137,0.604,0.00155
10.929,-0.0143,0.603,0.00155
10.932,-0.015,0.603,0.00157
10.935,-0.0156,0.602,0.0016
10.938,-0.0162,0.602,0.00159
10.941,-0.0169,0.602,0.00154
10.944,-0.0176,0.601,0.00146
10.947,-0.0182,0.601,0.00148
10.95,-0.0189,0.6,0.00153
10.953,-0.0195,0.6,0.00156
10.956,-0.0201,0.6,0.0016
10.959,-0.0208,0.599,0.00159
10.962,-0.0215,0.599,0.00158
10.965,-0.0222,0.599,0.00156
10.968,-0.0228,0.598,0.00157
10.971,-0.0235,0.598,0.00156
10.974,-0.0242,0.598,0.00154
10.977,-0.0249,0.597,0.00158
10.98,-0.0256,0.597,0.00159
10.984,-0.0265,0.597,0.00163
10.99,-0.0279,0.596,0.00155
10.995,-0.029,0.595,0.00149
10.999,-0.03,0.595,0.00146
11.002,-0.0308,0.595,0.0014
11.007,-0.032,0.594,0.00138
11.01,-0.0326,0.594,0.00138
11.014,-0.0337,0.593,0.00131
11.019,-0.0348,0.593,0.00126
11.022,-0.0355,0.592,0.00125
11.026,-0.0364,0.592,0.00119
11.031,-0.0376,0.591,0.00114
11.035,-0.0386,0.591,0.00112
11.038,-0.0393,0.591,0.00113
11.043,-0.0404,0.59,0.00109
11.047,-0.0413,0.59,0.00109
11.053,-0.0427,0.589,0.00107
11.056,-0.0433,0.589,0.00109
11.061,-0.0445,0.589,0.0011
11.064,-0.0452,0.589,0.0011
11.067,-0.0458,0.588,0.00115
11.07,-0.0466,0.588,0.00109
11.073,-0.0473,0.588,0.00113
11.077,-0.0481,0.589,0.00115
11.083,-0.0495,0.589,0.00119
11.089,-0.0506,0.588,0.00118
11.095,-0.0517,0.588,0.0011
11.1,-0.0525,0.588,0.00113
11.103,-0.0531,0.588,0.00111
11.107,-0.0537,0.588,0.00115
11.11,-0.0543,0.588,0.00112
11.113,-0.0548,0.588,0.00114
11.119,-0.0555,0.589,0.00135
11.124,-0.0562,0.589,0.00141
11.127,-0.0566,0.589,0.00143
11.131,-0.0572,0.59,0.00138
11.134,-0.0575,0.59,0.00137
11.139,-0.058,0.59,0.00153
11.142,-0.0583,0.59,0.00158
11.145,-0.0586,0.59,0.00164
11.148,-0.0588,0.591,0.00172
11.152,-0.059,0.591,0.00175
11.155,-0.0591,0.591,0.00171
11.16,-0.0574,0.589,0.00176
11.163,-0.057,0.589,0.00179
11.166,-0.0563,0.588,0.0018
11.169,-0.0549,0.585,0.00186
11.172,-0.054,0.583,0.0019
11.176,-0.0533,0.58,0.00189
11.181,-0.0526,0.577,0.00197
11.184,-0.0523,0.577,0.00197
11.187,-0.052,0.576,0.00192
11.191,-0.0514,0.575,0.00198
11.196,-0.0508,0.574,0.00196
11.2,-0.0503,0.574,0.00201
11.205,-0.0496,0.572,0.00205
11.208,-0.0491,0.572,0.00202
11.212,-0.0485,0.57,0.00202
11.215,-0.0481,0.57,0.00198
11.22,-0.0472,0.57,0.002
11.223,-0.0467,0.57,0.00204
11.226,-0.0462,0.569,0.00205
11.229,-0.0456,0.568,0.00208
11.232,-0.045,0.567,0.00216
11.235,-0.0443,0.567,0.00217
11.239,-0.0434,0.567,0.00211
